hobo_id,record_id,dateTime,temperature_c,light_lux,shade_open,ground_cover,flags
10081427,104,2012-05-28 14:43:00,26.78,3444.5,Celtis occidentalis,mulch,
10081427,105,2012-05-28 14:44:00,26.78,3272.2,Celtis occidentalis,mulch,
10081427,106,2012-05-28 14:45:00,26.78,3272.2,Celtis occidentalis,mulch,
10081427,107,2012-05-28 14:46:00,26.68,3272.2,Celtis occidentalis,mulch,
10081427,108,2012-05-28 14:47:00,26.68,3272.2,Celtis occidentalis,mulch,
10081428,70,2012-05-28 14:09:00,24.06,10.8,inside building,floor tile,
10081428,71,2012-05-28 14:10:00,24.25,10.8,inside building,floor tile,
10081428,72,2012-05-28 14:11:00,24.35,10.8,inside building,floor tile,
10081428,73,2012-05-28 14:12:00,24.44,10.8,inside building,floor tile,
10081428,74,2012-05-28 14:13:00,24.54,10.8,inside building,floor tile,
10081428,75,2012-05-28 14:14:00,24.64,10.8,inside building,floor tile,
10081428,76,2012-05-28 14:15:00,24.73,10.8,inside building,floor tile,
10081428,77,2012-05-28 14:16:00,24.73,10.8,inside building,floor tile,
10081428,78,2012-05-28 14:17:00,24.83,10.8,inside building,floor tile,
10081428,79,2012-05-28 14:18:00,24.83,10.8,inside building,floor tile,
10081428,80,2012-05-28 14:19:00,24.83,10.8,inside building,floor tile,
10081428,81,2012-05-28 14:20:00,24.93,10.8,inside building,floor tile,
10081428,88,2012-05-28 14:27:00,26.68,10.8,inside building,floor tile,
10081428,110,2012-05-28 14:49:00,49.9,5166.7,Euonymus atropurpurea ,mulch,
10081428,111,2012-05-28 14:50:00,47.76,5166.7,Euonymus atropurpurea ,mulch,
10081428,112,2012-05-28 14:51:00,45.7,5166.7,Euonymus atropurpurea ,mulch,
10081428,113,2012-05-28 14:52:00,43.72,5166.7,Euonymus atropurpurea ,mulch,
10081428,114,2012-05-28 14:53:00,42.04,5338.9,Euonymus atropurpurea ,mulch,
10081428,115,2012-05-28 14:54:00,40.64,5338.9,Euonymus atropurpurea ,mulch,
10081428,116,2012-05-28 14:55:00,39.27,5338.9,Euonymus atropurpurea ,mulch,
10081428,117,2012-05-28 14:56:00,38.04,5338.9,Euonymus atropurpurea ,mulch,
10081428,118,2012-05-28 14:57:00,36.94,5338.9,Euonymus atropurpurea ,mulch,
10081428,119,2012-05-28 14:58:00,35.86,5338.9,Euonymus atropurpurea ,mulch,
10081428,120,2012-05-28 14:59:00,34.9,5338.9,Euonymus atropurpurea ,mulch,
10081428,121,2012-05-28 15:00:00,34.16,5338.9,Euonymus atropurpurea ,mulch,
10081428,122,2012-05-28 15:01:00,33.32,5338.9,Euonymus atropurpurea ,mulch,
10081428,123,2012-05-28 15:02:00,32.8,5166.7,Euonymus atropurpurea ,mulch,
10081428,124,2012-05-28 15:03:00,32.18,5166.7,Euonymus atropurpurea ,mulch,
10081428,125,2012-05-28 15:04:00,31.67,5166.7,Euonymus atropurpurea ,mulch,
10081428,126,2012-05-28 15:05:00,31.16,4994.5,Euonymus atropurpurea ,mulch,
10081428,127,2012-05-28 15:06:00,30.65,5166.7,Euonymus atropurpurea ,mulch,
10081428,128,2012-05-28 15:07:00,30.15,5166.7,Euonymus atropurpurea ,mulch,
10081428,129,2012-05-28 15:08:00,29.75,5166.7,Euonymus atropurpurea ,mulch,
10081428,130,2012-05-28 15:09:00,29.45,6544.5,Euonymus atropurpurea ,mulch,
10081429,82,2012-05-28 14:21:00,24.83,10.8,inside building,floor tile,
10081429,83,2012-05-28 14:22:00,24.93,10.8,inside building,floor tile,
10081429,87,2012-05-28 14:26:00,25.9,21.5,inside building,floor tile,
10081429,88,2012-05-28 14:27:00,26.29,21.5,inside building,floor tile,
10081429,110,2012-05-28 14:49:00,49.09,8611.2,Pinus edulis,gravel,
10081429,111,2012-05-28 14:50:00,46.72,9300.1,Pinus edulis,gravel,
10081429,112,2012-05-28 14:51:00,44.82,8611.2,Pinus edulis,gravel,
10081429,113,2012-05-28 14:52:00,42.99,8611.2,Pinus edulis,gravel,
10081429,114,2012-05-28 14:53:00,41.34,8611.2,Pinus edulis,gravel,
10081429,115,2012-05-28 14:54:00,39.95,8611.2,Pinus edulis,gravel,
10081429,116,2012-05-28 14:55:00,38.49,8611.2,Pinus edulis,gravel,
10081429,117,2012-05-28 14:56:00,37.16,8611.2,Pinus edulis,gravel,
10081429,118,2012-05-28 14:57:00,36.07,8611.2,Pinus edulis,gravel,
10081429,119,2012-05-28 14:58:00,35,8611.2,Pinus edulis,gravel,
10081429,120,2012-05-28 14:59:00,34.05,8611.2,Pinus edulis,gravel,
10081429,121,2012-05-28 15:00:00,33.32,8611.2,Pinus edulis,gravel,
10081429,122,2012-05-28 15:01:00,32.6,8611.2,Pinus edulis,gravel,
10081429,123,2012-05-28 15:02:00,31.98,8266.7,Pinus edulis,gravel,
10081429,124,2012-05-28 15:03:00,31.57,8266.7,Pinus edulis,gravel,
10081429,125,2012-05-28 15:04:00,31.06,8266.7,Pinus edulis,gravel,
10081429,126,2012-05-28 15:05:00,30.55,7577.8,Pinus edulis,gravel,
10081429,127,2012-05-28 15:06:00,30.15,8266.7,Pinus edulis,gravel,
10081429,128,2012-05-28 15:07:00,29.65,8266.7,Pinus edulis,gravel,
10081429,129,2012-05-28 15:08:00,29.25,8266.7,Pinus edulis,gravel,
10081429,130,2012-05-28 15:09:00,29.05,5511.1,Pinus edulis,mulch,
10081430,43,2012-05-28 13:42:00,24.35,53.8,inside building,floor tile,
10081430,44,2012-05-28 13:43:00,24.44,86.1,inside building,floor tile,
10081430,45,2012-05-28 13:44:00,24.35,96.9,inside building,floor tile,
10081430,46,2012-05-28 13:45:00,24.35,96.9,inside building,floor tile,
10081430,47,2012-05-28 13:46:00,24.35,86.1,inside building,floor tile,
10081430,48,2012-05-28 13:47:00,24.44,86.1,inside building,floor tile,
10081430,49,2012-05-28 13:48:00,24.44,86.1,inside building,floor tile,
10081430,50,2012-05-28 13:49:00,24.44,86.1,inside building,floor tile,
10081430,51,2012-05-28 13:50:00,24.44,86.1,inside building,floor tile,
10081430,52,2012-05-28 13:51:00,24.44,64.6,inside building,floor tile,
10081430,53,2012-05-28 13:52:00,24.44,10.8,inside building,floor tile,
10081430,54,2012-05-28 13:53:00,24.44,10.8,inside building,floor tile,
10081430,55,2012-05-28 13:54:00,24.44,10.8,inside building,floor tile,
10081430,56,2012-05-28 13:55:00,24.44,10.8,inside building,floor tile,
10081430,57,2012-05-28 13:56:00,24.44,10.8,inside building,floor tile,
10081430,58,2012-05-28 13:57:00,24.35,10.8,inside building,floor tile,
10081430,59,2012-05-28 13:58:00,24.35,10.8,inside building,floor tile,
10081430,60,2012-05-28 13:59:00,24.35,10.8,inside building,floor tile,
10081430,61,2012-05-28 14:00:00,24.35,10.8,inside building,floor tile,
10081430,63,2012-05-28 14:02:00,25.12,32.3,inside building,floor tile,
10081430,64,2012-05-28 14:03:00,25.41,32.3,inside building,floor tile,
10081430,65,2012-05-28 14:04:00,25.41,32.3,inside building,floor tile,
10081430,66,2012-05-28 14:05:00,25.31,21.5,inside building,floor tile,
10081430,67,2012-05-28 14:06:00,25.22,10.8,inside building,floor tile,
10081430,69,2012-05-28 14:08:00,25.12,10.8,inside building,floor tile,
10081430,71,2012-05-28 14:10:00,25.12,10.8,inside building,floor tile,
10081430,72,2012-05-28 14:11:00,25.02,10.8,inside building,floor tile,
10081430,73,2012-05-28 14:12:00,25.02,53.8,inside building,floor tile,
10081430,78,2012-05-28 14:17:00,26.48,86.1,inside building,floor tile,
10081430,79,2012-05-28 14:18:00,26.87,96.9,inside building,floor tile,
10081430,102,2012-05-28 14:41:00,41.1,549,outside building,concrete,
10081430,103,2012-05-28 14:42:00,40.07,538.2,outside building,concrete,
10081430,104,2012-05-28 14:43:00,39.27,118.4,outside building,concrete,
10081430,105,2012-05-28 14:44:00,38.6,624.3,outside building,concrete,
10081430,106,2012-05-28 14:45:00,38.15,678.1,outside building,concrete,
10081430,107,2012-05-28 14:46:00,37.82,721.2,outside building,concrete,
10081430,117,2012-05-28 14:56:00,36.18,581.3,outside building,concrete,
10081430,118,2012-05-28 14:57:00,35.97,570.5,outside building,concrete,
10081430,119,2012-05-28 14:58:00,35.75,516.7,outside building,concrete,
10081430,120,2012-05-28 14:59:00,35.54,516.7,outside building,concrete,
10081430,121,2012-05-28 15:00:00,35.22,613.5,outside building,concrete,
10081430,122,2012-05-28 15:01:00,35.11,635.1,outside building,concrete,
10081430,123,2012-05-28 15:02:00,34.9,290.6,outside building,concrete,
10081430,124,2012-05-28 15:03:00,34.58,279.9,outside building,concrete,
10081430,125,2012-05-28 15:04:00,34.26,290.6,outside building,concrete,
10081430,126,2012-05-28 15:05:00,34.05,495.1,outside building,concrete,
10081430,127,2012-05-28 15:06:00,33.74,279.9,outside building,concrete,
10081430,128,2012-05-28 15:07:00,33.53,279.9,outside building,concrete,
10081430,129,2012-05-28 15:08:00,33.32,269.1,outside building,concrete,
10081430,133,2012-05-28 15:12:00,32.18,96.9,inside building,floor tile,
10081430,134,2012-05-28 15:13:00,31.67,96.9,inside building,floor tile,
10081430,135,2012-05-28 15:14:00,31.06,86.1,inside building,floor tile,
10081430,136,2012-05-28 15:15:00,30.45,96.9,inside building,floor tile,
10081430,137,2012-05-28 15:16:00,29.85,96.9,inside building,floor tile,
10081431,43,2012-05-28 13:42:00,24.73,43.1,inside building,floor tile,
10081431,44,2012-05-28 13:43:00,25.51,43.1,inside building,floor tile,
10081431,50,2012-05-28 13:49:00,25.02,21.5,inside building,floor tile,
10081431,51,2012-05-28 13:50:00,25.9,43.1,inside building,floor tile,
10081431,52,2012-05-28 13:51:00,26.29,10.8,inside building,floor tile,
10081431,69,2012-05-28 14:08:00,24.54,10.8,inside building,floor tile,
10081431,73,2012-05-28 14:12:00,24.73,32.3,inside building,floor tile,
10081431,78,2012-05-28 14:17:00,27.17,398.3,outside building,concrete,
10081431,79,2012-05-28 14:18:00,27.66,290.6,outside building,concrete,
10081431,80,2012-05-28 14:19:00,28.06,699.7,outside building,concrete,
10081431,81,2012-05-28 14:20:00,28.45,731.9,outside building,concrete,
10081431,82,2012-05-28 14:21:00,28.75,742.7,outside building,concrete,
10081431,83,2012-05-28 14:22:00,28.95,807.3,outside building,concrete,
10081431,84,2012-05-28 14:23:00,29.25,807.3,outside building,concrete,
10081431,85,2012-05-28 14:24:00,28.75,172.2,outside building,concrete,
10081431,86,2012-05-28 14:25:00,28.85,602.8,outside building,concrete,
10081431,122,2012-05-28 15:01:00,33.32,64.6,inside building,floor tile,
10081431,123,2012-05-28 15:02:00,33.22,32.3,inside building,floor tile,
10081431,124,2012-05-28 15:03:00,33.11,10.8,inside building,floor tile,
10081431,125,2012-05-28 15:04:00,33.11,21.5,inside building,floor tile,
10081431,126,2012-05-28 15:05:00,33.11,43.1,inside building,floor tile,
10081431,127,2012-05-28 15:06:00,32.91,32.3,inside building,floor tile,
10081431,128,2012-05-28 15:07:00,32.7,21.5,inside building,floor tile,
10081431,129,2012-05-28 15:08:00,32.7,10.8,inside building,floor tile,
10081431,133,2012-05-28 15:12:00,31.98,21.5,inside building,floor tile,
10081431,134,2012-05-28 15:13:00,31.47,10.8,inside building,floor tile,
10081431,135,2012-05-28 15:14:00,30.76,10.8,inside building,floor tile,
10081431,136,2012-05-28 15:15:00,30.15,10.8,inside building,floor tile,
10081431,137,2012-05-28 15:16:00,29.65,10.8,inside building,floor tile,
10081431,138,2012-05-28 15:17:00,29.15,10.8,inside building,floor tile,
10081431,139,2012-05-28 15:18:00,28.75,10.8,inside building,floor tile,
10081431,140,2012-05-28 15:19:00,28.35,10.8,inside building,floor tile,
10081431,141,2012-05-28 15:20:00,27.96,10.8,inside building,floor tile,
10081432,91,2012-05-28 14:30:00,29.35,193.8,outside building,concrete,
10081432,92,2012-05-28 14:31:00,24.93,204.5,outside building,concrete,
10081432,93,2012-05-28 14:32:00,22.81,226,outside building,concrete,
10081432,94,2012-05-28 14:33:00,21.56,215.3,outside building,concrete,
10081432,95,2012-05-28 14:34:00,20.9,193.8,outside building,concrete,
10081432,96,2012-05-28 14:35:00,20.42,226,outside building,concrete,
10081432,97,2012-05-28 14:36:00,20.13,226,outside building,concrete,
10081432,98,2012-05-28 14:37:00,20.04,236.8,outside building,concrete,
10081432,99,2012-05-28 14:38:00,19.94,247.6,outside building,concrete,
10081432,100,2012-05-28 14:39:00,19.85,279.9,outside building,concrete,
10081432,101,2012-05-28 14:40:00,19.85,301.4,outside building,concrete,
10081432,102,2012-05-28 14:41:00,19.85,2066.7,Celtis occidentalis,dirt,
10081432,103,2012-05-28 14:42:00,19.75,2152.8,Celtis occidentalis,dirt,
10081432,104,2012-05-28 14:43:00,19.56,2152.8,Celtis occidentalis,dirt,
10081432,105,2012-05-28 14:44:00,19.75,2152.8,Celtis occidentalis,dirt,
10081432,106,2012-05-28 14:45:00,19.94,2152.8,Celtis occidentalis,dirt,
10081432,107,2012-05-28 14:46:00,20.04,2066.7,Celtis occidentalis,dirt,
10081432,108,2012-05-28 14:47:00,20.32,2066.7,Celtis occidentalis,dirt,
10081432,109,2012-05-28 14:48:00,20.51,2066.7,Celtis occidentalis,dirt,
10081432,110,2012-05-28 14:49:00,20.71,2152.8,Celtis occidentalis,dirt,
10081432,115,2012-05-28 14:54:00,27.96,3788.9,Celtis occidentalis,dirt,
10081432,116,2012-05-28 14:55:00,28.95,1463.9,Celtis occidentalis,dirt,
10081432,117,2012-05-28 14:56:00,29.65,667.4,outside building,concrete,
10081432,118,2012-05-28 14:57:00,30.05,764.2,outside building,concrete,
10081432,119,2012-05-28 14:58:00,30.35,753.5,outside building,concrete,
10081432,120,2012-05-28 14:59:00,30.55,656.6,outside building,concrete,
10081432,121,2012-05-28 15:00:00,30.65,731.9,outside building,concrete,
10081432,122,2012-05-28 15:01:00,30.86,710.4,outside building,concrete,
10081432,123,2012-05-28 15:02:00,31.06,688.9,outside building,concrete,
10081432,124,2012-05-28 15:03:00,31.16,527.4,outside building,concrete,
10081432,125,2012-05-28 15:04:00,31.26,678.1,outside building,concrete,
10081432,126,2012-05-28 15:05:00,31.26,635.1,outside building,concrete,
10081432,127,2012-05-28 15:06:00,31.37,602.8,outside building,concrete,
10081432,128,2012-05-28 15:07:00,31.37,742.7,outside building,concrete,
10081432,129,2012-05-28 15:08:00,31.37,613.5,outside building,concrete,
10081432,132,2012-05-28 15:11:00,31.47,10.8,inside building,floor tile,
10081432,133,2012-05-28 15:12:00,31.16,96.9,inside building,floor tile,
10081432,134,2012-05-28 15:13:00,30.86,96.9,inside building,floor tile,
10081432,135,2012-05-28 15:14:00,30.35,43.1,inside building,floor tile,
10081432,136,2012-05-28 15:15:00,30.05,43.1,inside building,floor tile,
10081432,137,2012-05-28 15:16:00,29.75,43.1,inside building,floor tile,
10081432,138,2012-05-28 15:17:00,29.45,86.1,inside building,floor tile,
10081432,139,2012-05-28 15:18:00,29.05,86.1,inside building,floor tile,
10081432,140,2012-05-28 15:19:00,28.75,86.1,inside building,floor tile,
10081433,74,2012-05-28 14:13:00,24.15,10.8,inside building,floor tile,
10081433,75,2012-05-28 14:14:00,24.06,10.8,inside building,floor tile,
10081433,76,2012-05-28 14:15:00,24.06,10.8,inside building,floor tile,
10081433,77,2012-05-28 14:16:00,24.06,21.5,inside building,floor tile,
10081433,121,2012-05-28 15:00:00,25.22,4994.5,Euonymus atropurpurea ,mulch,
10081433,122,2012-05-28 15:01:00,25.41,4994.5,Euonymus atropurpurea ,mulch,
10081433,123,2012-05-28 15:02:00,25.51,4994.5,Euonymus atropurpurea ,mulch,
10081433,124,2012-05-28 15:03:00,25.61,4994.5,Euonymus atropurpurea ,mulch,
10081433,125,2012-05-28 15:04:00,25.61,4994.5,Euonymus atropurpurea ,mulch,
10081433,126,2012-05-28 15:05:00,25.61,4994.5,Euonymus atropurpurea ,mulch,
10081433,127,2012-05-28 15:06:00,25.61,4822.3,Euonymus atropurpurea ,mulch,
10081433,128,2012-05-28 15:07:00,25.7,4822.3,Euonymus atropurpurea ,mulch,
10081433,129,2012-05-28 15:08:00,25.7,4822.3,Euonymus atropurpurea ,mulch,
10081433,130,2012-05-28 15:09:00,25.7,4822.3,Euonymus atropurpurea ,mulch,
10081433,131,2012-05-28 15:10:00,25.7,4822.3,Euonymus atropurpurea ,mulch,
10081433,132,2012-05-28 15:11:00,25.8,4822.3,Euonymus atropurpurea ,mulch,
10081433,133,2012-05-28 15:12:00,25.8,4822.3,Euonymus atropurpurea ,mulch,
10081433,134,2012-05-28 15:13:00,25.8,4822.3,Euonymus atropurpurea ,mulch,
10081433,135,2012-05-28 15:14:00,25.8,4822.3,Euonymus atropurpurea ,mulch,
10081433,138,2012-05-28 15:17:00,27.17,312.2,outside building,concrete,
10081433,154,2012-05-28 15:33:00,29.35,301.4,outside building,concrete,
10081433,155,2012-05-28 15:34:00,29.35,828.8,outside building,concrete,
10081433,156,2012-05-28 15:35:00,29.55,785.8,outside building,concrete,
10081433,157,2012-05-28 15:36:00,29.95,635.1,outside building,concrete,
10081433,158,2012-05-28 15:37:00,30.25,430.6,outside building,concrete,
10081435,42,2012-05-28 13:41:00,23.67,32.3,inside building,floor tile,
10081435,44,2012-05-28 13:43:00,27.86,10.8,inside building,floor tile,
10081435,45,2012-05-28 13:44:00,28.75,10.8,inside building,floor tile,
10081435,46,2012-05-28 13:45:00,28.55,64.6,inside building,floor tile,
10081435,47,2012-05-28 13:46:00,27.86,64.6,inside building,floor tile,
10081435,48,2012-05-28 13:47:00,27.37,64.6,inside building,floor tile,
10081435,49,2012-05-28 13:48:00,26.97,64.6,inside building,floor tile,
10081435,50,2012-05-28 13:49:00,26.68,64.6,inside building,floor tile,
10081435,51,2012-05-28 13:50:00,26.48,75.3,inside building,floor tile,
10081435,52,2012-05-28 13:51:00,26.29,64.6,inside building,floor tile,
10081435,53,2012-05-28 13:52:00,26.09,64.6,inside building,floor tile,
10081435,54,2012-05-28 13:53:00,25.9,64.6,inside building,floor tile,
10081435,55,2012-05-28 13:54:00,25.7,64.6,inside building,floor tile,
10081435,56,2012-05-28 13:55:00,25.61,64.6,inside building,floor tile,
10081435,57,2012-05-28 13:56:00,25.51,75.3,inside building,floor tile,
10081435,58,2012-05-28 13:57:00,25.41,64.6,inside building,floor tile,
10081435,59,2012-05-28 13:58:00,25.31,64.6,inside building,floor tile,
10081435,60,2012-05-28 13:59:00,25.31,75.3,inside building,floor tile,
10081435,61,2012-05-28 14:00:00,25.22,75.3,inside building,floor tile,
10081435,74,2012-05-28 14:13:00,24.83,10.8,inside building,floor tile,
10081435,75,2012-05-28 14:14:00,24.83,10.8,inside building,floor tile,
10081435,76,2012-05-28 14:15:00,24.83,10.8,inside building,floor tile,
10081435,77,2012-05-28 14:16:00,24.83,10.8,inside building,floor tile,
10081435,78,2012-05-28 14:17:00,25.12,21.5,inside building,floor tile,
10081435,79,2012-05-28 14:18:00,25.02,21.5,inside building,floor tile,
10081435,80,2012-05-28 14:19:00,24.93,21.5,inside building,floor tile,
10081435,81,2012-05-28 14:20:00,24.83,21.5,inside building,floor tile,
10081435,82,2012-05-28 14:21:00,24.83,21.5,inside building,floor tile,
10081435,83,2012-05-28 14:22:00,24.83,21.5,inside building,floor tile,
10081435,85,2012-05-28 14:24:00,26.19,1550,Celtis occidentalis,dirt,
10081435,86,2012-05-28 14:25:00,26.68,1722.2,Celtis occidentalis,dirt,
10081435,87,2012-05-28 14:26:00,27.27,2583.4,Celtis occidentalis,dirt,
10081435,88,2012-05-28 14:27:00,27.76,3272.2,Celtis occidentalis,mulch,
10081435,89,2012-05-28 14:28:00,28.06,1302.4,Celtis occidentalis,dirt,
10081435,90,2012-05-28 14:29:00,28.35,2238.9,Celtis occidentalis,dirt,
10081435,91,2012-05-28 14:30:00,28.75,1722.2,Celtis occidentalis,dirt,
10081435,99,2012-05-28 14:38:00,37.16,7577.8,Euonymus atropurpurea ,mulch,
10081435,100,2012-05-28 14:39:00,37.16,5511.1,Euonymus atropurpurea ,mulch,
10081435,103,2012-05-28 14:42:00,37.05,6200,Euonymus atropurpurea ,mulch,
10081435,104,2012-05-28 14:43:00,36.94,5166.7,Euonymus atropurpurea ,mulch,
10081435,105,2012-05-28 14:44:00,36.62,4477.8,Euonymus atropurpurea ,mulch,
10081435,111,2012-05-28 14:50:00,46.85,312.2,Euonymus atropurpurea,mulch,
10081435,112,2012-05-28 14:51:00,44.45,861.1,Euonymus atropurpurea,mulch,
10081435,113,2012-05-28 14:52:00,42.99,7233.4,Euonymus atropurpurea,mulch,
10081435,114,2012-05-28 14:53:00,41.81,3444.5,Euonymus atropurpurea,mulch,
10081435,119,2012-05-28 14:58:00,48.02,5511.1,Euonymus atropurpurea,mulch,
10081435,120,2012-05-28 14:59:00,45.45,9644.5,Euonymus atropurpurea,mulch,
10081435,121,2012-05-28 15:00:00,43.72,5511.1,Euonymus atropurpurea,mulch,
10081435,122,2012-05-28 15:01:00,42.28,2755.6,Euonymus atropurpurea,mulch,
10081435,129,2012-05-28 15:08:00,24.83,1722.2,Euonymus atropurpurea,mulch,
10081435,131,2012-05-28 15:10:00,26.78,5511.1,Euonymus atropurpurea,mulch,
10081435,132,2012-05-28 15:11:00,27.37,8266.7,Euonymus atropurpurea,mulch,
10081435,135,2012-05-28 15:14:00,30.65,3444.5,Celtis occidentalis,mulch,
10081435,136,2012-05-28 15:15:00,29.95,3444.5,Celtis occidentalis,mulch,
10081435,137,2012-05-28 15:16:00,29.25,3444.5,Celtis occidentalis,mulch,
10081435,138,2012-05-28 15:17:00,28.75,3272.2,Celtis occidentalis,mulch,
10081435,139,2012-05-28 15:18:00,28.25,3100,Celtis occidentalis,mulch,
